,05M09,23M20,Décès,05K06,05K10,05M12,05M20,04M14,11M19,11M06,23M10,23M06,23K02,09M05,04M13,04M05,06M04,08M35,09M08,08C49,05K24,04M07,11C13,08M37,09M12,11M12,17M07,16M11,09M06,06C12,01K04,07C14,10M16,07M02,08M14,01M11,07M07,05M17,03M05,23M14,08C29,04M10,10M13,08M29,19M06,05C08,01M17,05M15,18M07,05C05,17M12,21M10,18M04,08C62,05K13,05M13,16M09,01M12,02C05,11C02,02M04,11M17,06M13,06M12,05K26,19M02,04M20,04M25,05C19,19M11,11M04,05M06,05M08,07M14,17M16,20Z05,05M05,08C56,08M25,01C13,10M03,06M09,08M15,06K04,08C61,01M30,06M06,01M20,06C07,01C08,11M18,10M02,09C09,05C10,01M34,05C03,08M19,05K20,04M22,06M03,04M03,11K02,08M32,04C04,23M21,21M16,05C18,11K08,05K22,10C05,21M15,06C04,12M05,02C08,05C22,05K05,12M06,06K03,05C13,16M15,16M06,27C04,06M18,06K05,05K19,04M11,08M18,05K14,05M04,17M11,08M31,11M07,08C44,06C15,20Z04,05K21,09C03,11C04,08C06,08M36,01M19,05M22,05M21,06M17,01M32,01M21,05K25,05K17,03M09,09M11,10C08,05C21,01C15,11K03,23M19,21M14,23M16,01C06,22M02,16M10,05M16,06M16,01M18,10M18,11C11,04M16,23M08,17K07,08M21,08M07,01M16,19M07,18C02,23C02,06K02,05C11,09M03,05C12,07M13,06C21,01C04,05C02,04M17,08M04,09K02,06C23,01C14,09C15,05M07,23Z02,08M26,04M09,03M07,01M13,09C02,27C05,05M11,05C15,05K15,17M14,08C39,11M16,11C05,08C47,08C27,06C14,11C09,03C16,08M10,07M10,07K04,08M08,08C22,05C20,05M18,01M26,21C05,01M15,19C02,07M04,16C03,10M07,12C04,05M23,01M07,06M19,03M14,19M21,08C37,17M15,21M11,04C02,06K06,23M15,03K02,04M12,08C48,08C46,06M05,11C08,12C07,06C22,05C14,04M15,03C17,01M10,10M08,04M08,05K23,11K04,16M13,11M15,04M23,02C02,09M07,06M20,07M06,04K02,18M13,08C21,03M06,07C13,04M24,04C03,01M35,06M11,01M22,05M14
10,0.10752688172043011,,0.053763440860215055,,0.010752688172043012,,0.010752688172043012,,0.03225806451612903,0.021505376344086023,,0.03225806451612903,0.010752688172043012,,0.021505376344086023,0.043010752688172046,0.010752688172043012,,,,,0.010752688172043012,,,,0.010752688172043012,,0.010752688172043012,,,0.010752688172043012,,,0.021505376344086023,,0.010752688172043012,,0.021505376344086023,,0.010752688172043012,,,,,,0.010752688172043012,,,0.021505376344086023,,,,,,0.010752688172043012,,,,0.010752688172043012,0.010752688172043012,,,0.010752688172043012,,0.010752688172043012,,0.010752688172043012,,,,0.021505376344086023,,0.010752688172043012,0.043010752688172046,,,,,0.010752688172043012,,,0.010752688172043012,,,,,,,,,0.010752688172043012,,,,,,0.010752688172043012,,0.010752688172043012,,0.010752688172043012,0.010752688172043012,0.010752688172043012,,,,,,,,,,,,,,,,,,,,,,,0.021505376344086023,0.010752688172043012,,0.010752688172043012,,,,,,,,,,,,,,,,0.010752688172043012,,,,,,,,,,,,,,,,0.010752688172043012,,,,,,,,,,,,,,0.021505376344086023,0.010752688172043012,0.010752688172043012,0.021505376344086023,,,,,,,,,,,,0.010752688172043012,,,0.010752688172043012,,,,0.010752688172043012,,0.010752688172043012,,,,,,,,,,,,,,,0.010752688172043012,0.010752688172043012,0.010752688172043012,0.010752688172043012,0.010752688172043012,0.010752688172043012,0.010752688172043012,0.010752688172043012,0.010752688172043012,0.010752688172043012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0.09090909090909091,,0.06818181818181818,0.011363636363636364,,,0.03409090909090909,0.011363636363636364,0.022727272727272728,0.011363636363636364,,0.045454545454545456,0.011363636363636364,,0.022727272727272728,,0.011363636363636364,,,,,0.011363636363636364,,,0.011363636363636364,0.022727272727272728,,0.056818181818181816,,,0.011363636363636364,,0.011363636363636364,0.011363636363636364,,,,0.011363636363636364,,0.011363636363636364,,,0.011363636363636364,,,,,,,,,,,,,,,,,,,0.011363636363636364,,,0.022727272727272728,,0.011363636363636364,,,,0.022727272727272728,0.011363636363636364,,0.03409090909090909,,,,,,,,,,0.011363636363636364,,,,,,,0.011363636363636364,,,,,,,,0.011363636363636364,,,0.022727272727272728,,,,,,,,,,,,,0.011363636363636364,,,,0.011363636363636364,,,,,,0.011363636363636364,,0.011363636363636364,,,,,0.011363636363636364,,,,,,,0.011363636363636364,,,,,,,,,,,,,0.011363636363636364,,,,,,,,,0.011363636363636364,,,,0.011363636363636364,,,,,,,,,,,0.011363636363636364,,,,,,,,,,,,,,0.011363636363636364,0.011363636363636364,0.022727272727272728,,,,,,0.011363636363636364,0.011363636363636364,0.011363636363636364,,,,0.011363636363636364,,,,,,,,,,,,,,,,,,,,0.022727272727272728,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.011363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0.07317073170731707,0.012195121951219513,0.06097560975609756,0.024390243902439025,0.036585365853658534,0.024390243902439025,0.012195121951219513,0.012195121951219513,0.024390243902439025,0.012195121951219513,0.012195121951219513,0.012195121951219513,,0.012195121951219513,0.012195121951219513,,0.024390243902439025,,,,,0.012195121951219513,0.012195121951219513,,,,0.012195121951219513,0.024390243902439025,,,0.012195121951219513,,,,,0.012195121951219513,,0.012195121951219513,,,,,,,,,,0.012195121951219513,0.024390243902439025,,,,,,0.012195121951219513,0.024390243902439025,,,,,,,,,0.024390243902439025,,0.036585365853658534,,,,0.012195121951219513,,0.036585365853658534,0.036585365853658534,,,,,,,,,,,,0.012195121951219513,0.012195121951219513,,,,0.012195121951219513,,,,,,,,,,,0.012195121951219513,,,,0.012195121951219513,,,,,,,,,,,,,0.012195121951219513,,,,,,,,,0.012195121951219513,,,,,,,0.012195121951219513,0.012195121951219513,,,,,,,,,,,,,,,,0.012195121951219513,,,0.012195121951219513,,,,,,,,,0.024390243902439025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012195121951219513,,,,,,,,,,,,,0.012195121951219513,,,,,,0.012195121951219513,,,,,,,0.012195121951219513,,,0.012195121951219513,,0.012195121951219513,,,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.012195121951219513,0.012195121951219513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.14285714285714285,,0.025974025974025976,,0.025974025974025976,0.025974025974025976,0.025974025974025976,0.012987012987012988,0.03896103896103896,,,0.03896103896103896,0.012987012987012988,0.025974025974025976,0.012987012987012988,0.012987012987012988,0.012987012987012988,,,,,,0.025974025974025976,,,,,,0.012987012987012988,,0.012987012987012988,,,,,0.012987012987012988,0.012987012987012988,0.012987012987012988,,0.012987012987012988,,,,,,,,,0.012987012987012988,,,,,,,0.025974025974025976,,,,,,,,,0.012987012987012988,,0.06493506493506493,,,,0.025974025974025976,,,0.025974025974025976,,,,,,,,0.012987012987012988,,,,,,,,,0.012987012987012988,,,,,,,,0.012987012987012988,0.012987012987012988,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012987012987012988,,,,0.012987012987012988,,,,,,,,,,0.025974025974025976,,,,,,,,,,,,,,,,,,,,,,0.012987012987012988,,,,,,,0.012987012987012988,0.012987012987012988,,,,,,,,,,,0.012987012987012988,,,,,,,,,0.012987012987012988,0.012987012987012988,,,,,0.012987012987012988,0.012987012987012988,,0.012987012987012988,,,,,,,,,,,,,,,,,,,,,,,0.012987012987012988,,,,,,0.012987012987012988,,,,,0.012987012987012988,,,,,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988,,,,,,,,,,,,,,,,,,,,,,,,,
14,0.10666666666666667,0.02666666666666667,0.08,0.02666666666666667,,0.02666666666666667,0.04,,0.013333333333333334,,,0.02666666666666667,0.013333333333333334,,0.02666666666666667,0.04,0.013333333333333334,,,,,,,,,0.013333333333333334,,0.04,0.013333333333333334,,,,0.02666666666666667,,,0.013333333333333334,,,,,,,,,,,,,,,,,,,,,,,0.02666666666666667,,,,,,0.02666666666666667,,0.02666666666666667,,,,0.013333333333333334,,0.013333333333333334,,0.013333333333333334,,0.013333333333333334,0.013333333333333334,,,,,,0.02666666666666667,,0.013333333333333334,,,,,0.02666666666666667,,,,,,,,,0.013333333333333334,,0.013333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,0.02666666666666667,0.013333333333333334,,,,,,,,,,,0.013333333333333334,,,,,,,,,,,,,,,,,,0.013333333333333334,,,,,,0.013333333333333334,,,,,,,,,,,,,,0.013333333333333334,,0.013333333333333334,,,,,,,,,,,,,,0.013333333333333334,,,0.013333333333333334,0.013333333333333334,0.013333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013333333333333334,,,,,,,,,0.013333333333333334,,,,,0.013333333333333334,0.013333333333333334,,,,,,,,,,,,,,,,,,,,,,,
15,0.10144927536231885,0.043478260869565216,0.10144927536231885,0.028985507246376812,,,0.014492753623188406,,0.028985507246376812,0.028985507246376812,,0.043478260869565216,,,0.014492753623188406,0.014492753623188406,0.014492753623188406,,,,,,0.014492753623188406,,,,,0.07246376811594203,0.028985507246376812,,,,,0.028985507246376812,,0.014492753623188406,,,,,0.014492753623188406,,,,,,,0.014492753623188406,,,,,,,,,,,0.028985507246376812,,,,,0.014492753623188406,0.014492753623188406,,0.014492753623188406,,,,0.014492753623188406,,,,0.014492753623188406,,,,,,,0.014492753623188406,,,,0.014492753623188406,,,,,0.014492753623188406,,,,,,,,,,,0.014492753623188406,,,,,,,,,,,,,,0.014492753623188406,,,,,,,0.014492753623188406,,,0.014492753623188406,,,,,0.014492753623188406,,,,,0.014492753623188406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014492753623188406,,,,,,,,,,,,,,0.014492753623188406,,,,,0.014492753623188406,,,,,,,,0.014492753623188406,,,,,,,,,,,0.014492753623188406,0.014492753623188406,,,,,,,,,,,,,,,,,,,,0.014492753623188406,,0.014492753623188406,0.014492753623188406,0.014492753623188406,,,,,,,,,,,,,,,,,,,,
16,0.08064516129032258,0.016129032258064516,0.11290322580645161,0.016129032258064516,0.016129032258064516,,0.03225806451612903,,0.03225806451612903,0.03225806451612903,,0.016129032258064516,,0.016129032258064516,0.03225806451612903,0.03225806451612903,0.016129032258064516,,,0.016129032258064516,,,,,,,,0.016129032258064516,,,,0.016129032258064516,0.03225806451612903,,,,0.016129032258064516,,,,,,,,,,,0.016129032258064516,,,,,,,,0.03225806451612903,,,0.016129032258064516,,,,,,0.04838709677419355,0.016129032258064516,0.06451612903225806,,,,,,,0.016129032258064516,,,,,,,,,,,,,0.016129032258064516,,,,,0.016129032258064516,,,,,,,,,,0.016129032258064516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016129032258064516,,,,,,,,,,,0.016129032258064516,,,,,,,,,,,,,0.016129032258064516,0.016129032258064516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016129032258064516,,,,,,,0.016129032258064516,,,,,,,,,,,,,0.016129032258064516,,,,,,,,,,,,,,,,,,0.016129032258064516,,,,,,,0.016129032258064516,,,,,,,0.016129032258064516,,,0.016129032258064516,,0.016129032258064516,,,,,,,,,,,,,,,,,,,
17,0.18181818181818182,,0.05454545454545454,,0.01818181818181818,,,,0.01818181818181818,0.05454545454545454,,,,0.01818181818181818,0.01818181818181818,0.03636363636363636,,0.01818181818181818,,,,0.01818181818181818,,0.01818181818181818,,,,0.01818181818181818,,,,,,,,0.01818181818181818,,0.01818181818181818,,,,0.01818181818181818,0.01818181818181818,,,,,,0.01818181818181818,,,,,,0.01818181818181818,,,,,,,,,,,,0.03636363636363636,,,,,,0.01818181818181818,0.01818181818181818,,,,,,,,,,0.01818181818181818,,,0.01818181818181818,,,,,,,0.01818181818181818,,,,,0.01818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01818181818181818,,,,,,,0.01818181818181818,0.01818181818181818,,,,,,,,,,,,,,,,,,,,,,,,0.01818181818181818,,,,,,0.01818181818181818,,,,0.01818181818181818,,,,,,0.01818181818181818,,,,,,,,,,,,,,0.01818181818181818,,,,,,,0.03636363636363636,,0.01818181818181818,,,,,,,,,,0.01818181818181818,,,,,,,,,,,,,,,,,0.01818181818181818,,,,,,,,,,,,,,,,,,,,,,,0.01818181818181818,0.01818181818181818,,,,,,,,,,,,,,,,,,
18,0.15384615384615385,0.057692307692307696,0.09615384615384616,,0.019230769230769232,0.019230769230769232,,,,,,0.019230769230769232,0.019230769230769232,,,0.057692307692307696,,,,0.019230769230769232,,0.019230769230769232,0.038461538461538464,,,,0.019230769230769232,0.038461538461538464,0.019230769230769232,,,,,,,0.019230769230769232,0.019230769230769232,,,,,,0.019230769230769232,0.019230769230769232,0.019230769230769232,,,,,0.019230769230769232,,0.019230769230769232,,,,,,,,,,,,,0.019230769230769232,,,,,,0.019230769230769232,,,0.019230769230769232,,,,,,,,,,,,,0.019230769230769232,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019230769230769232,,,,,,,,,,0.019230769230769232,,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,0.019230769230769232,0.019230769230769232,,,,,,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019230769230769232,,,,,,,,,,,,,,,,,
19,0.1702127659574468,,0.0851063829787234,,0.02127659574468085,0.02127659574468085,0.0425531914893617,,0.02127659574468085,,,0.02127659574468085,0.02127659574468085,,,0.06382978723404255,0.0425531914893617,,,,,0.02127659574468085,0.02127659574468085,,,,,0.02127659574468085,,,0.02127659574468085,,0.02127659574468085,,,0.02127659574468085,0.02127659574468085,,,,,,,,,,,,,,,0.02127659574468085,,,,0.02127659574468085,,,0.0425531914893617,,,,,,0.02127659574468085,,,,,,0.02127659574468085,,,0.02127659574468085,,,,,0.02127659574468085,,,,,,,,,,,,,,,,,,,,,,0.02127659574468085,,,,,,,,,,,0.02127659574468085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02127659574468085,,0.02127659574468085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02127659574468085,,,,0.02127659574468085,0.02127659574468085,0.02127659574468085,,,,,,,,,,,,,,
20,0.09302325581395349,0.023255813953488372,0.09302325581395349,,0.023255813953488372,,,,0.023255813953488372,,0.023255813953488372,0.046511627906976744,0.023255813953488372,,0.023255813953488372,0.046511627906976744,0.023255813953488372,,,,,,0.023255813953488372,,,,,,0.046511627906976744,0.023255813953488372,0.023255813953488372,,,,,,0.023255813953488372,,,,,,,,,,,0.023255813953488372,,,,0.023255813953488372,0.023255813953488372,,,0.023255813953488372,,,,,,,,,0.023255813953488372,,,,,,,0.023255813953488372,0.023255813953488372,,,,,,0.023255813953488372,,0.023255813953488372,,,,,,,,,,,0.023255813953488372,,,,,,,,0.023255813953488372,,,,,,,,,0.023255813953488372,,,,,,,,,,,,,,,,,,,0.023255813953488372,,,,,,,,0.023255813953488372,0.023255813953488372,,,,,0.023255813953488372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023255813953488372,0.023255813953488372,,,,,,,,,,,,
21,0.10256410256410256,,0.1282051282051282,,0.02564102564102564,0.02564102564102564,0.05128205128205128,,,,,,,0.02564102564102564,0.02564102564102564,0.02564102564102564,,,,,,,,,,,,,,,0.02564102564102564,,,,,0.02564102564102564,,,,,,,,,,,,0.05128205128205128,,,,,,,,,,,,,,,,,0.02564102564102564,,,,,,,,,,,,,,0.02564102564102564,,,,,,,,,,,,,0.02564102564102564,,0.02564102564102564,,,,,,0.05128205128205128,,,,,,,,,,,,,,,,,0.02564102564102564,,,,,,,,,,,0.02564102564102564,,,,,,,,,,,,,,0.02564102564102564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02564102564102564,,,0.02564102564102564,,0.02564102564102564,,,,,,,,,,0.02564102564102564,,,,,,,,,,,,,,,,,0.02564102564102564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,,,,,,,
22,0.058823529411764705,0.029411764705882353,0.20588235294117646,0.029411764705882353,,,0.029411764705882353,0.029411764705882353,,,,0.029411764705882353,,,0.029411764705882353,0.029411764705882353,0.029411764705882353,,,,,,,,,,,,0.029411764705882353,,,,0.029411764705882353,0.029411764705882353,,0.029411764705882353,,,0.029411764705882353,,,,,,,,,,0.029411764705882353,,,,,,,0.029411764705882353,,,,,,,0.029411764705882353,,,,,,,,0.029411764705882353,,,,,,,,,,0.029411764705882353,,,,,,0.029411764705882353,,,,,,,,,0.029411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029411764705882353,,,,,,,,,,,,,,0.029411764705882353,,,,,,,,,0.029411764705882353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029411764705882353,,,,,,,,,,,,,,,,,,,,,
23,0.1111111111111111,,0.18518518518518517,,0.037037037037037035,0.037037037037037035,0.037037037037037035,,,,,,,,0.037037037037037035,0.037037037037037035,0.037037037037037035,,,,,,,,,,,,,,,,,,,0.037037037037037035,,,,,,,,,,,,,0.037037037037037035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037037037037037035,,0.037037037037037035,,,,,,,,0.037037037037037035,,,,,,,,0.037037037037037035,,,,,,,,,,0.037037037037037035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037037037037037035,,,,,,0.037037037037037035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037037037037037035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037037037037037035,,,,,,,,,,,,,,,,,,0.037037037037037035,0.037037037037037035,,,,,
24,0.045454545454545456,0.045454545454545456,0.2727272727272727,,,0.045454545454545456,0.045454545454545456,,,,,,,0.045454545454545456,,,,,,,,,,,,,,,,,,,0.09090909090909091,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,,,,,0.045454545454545456,,,,,,0.045454545454545456,,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045454545454545456,,,,,,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,,,,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045454545454545456,0.045454545454545456,,,,
25,0.125,,0.1875,,,,,,,,,0.0625,,,,,,,,,,,0.0625,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,,,,,,,,,,,,,,,,,0.0625,,,0.0625,,,
26,0.07692307692307693,,0.3076923076923077,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07692307692307693,,
27,0.1111111111111111,,0.1111111111111111,0.1111111111111111,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,0.125,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,
29,,0.125,0.25,0.125,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.125
30,,,0.3333333333333333,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.25,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5
35,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
